C2324,6,0,HARYANA,Rural,Total,244554,120315,124239,38860,16327,22533,43430,18372,25058,9955,5398,4557,53556,28559,24997,16223,9932,6291,8576,5134,3442,44760,20206,24554,29194,16387,12807
C2324,6,0,HARYANA,Rural,Student,57972,34803,23169,7288,4152,3136,13075,7334,5741,3929,2571,1358,9370,6226,3144,3821,2427,1394,1009,624,385,16150,9277,6873,3330,2192,1138
C2324,6,0,HARYANA,Rural,Household_duties,40819,2405,38414,6416,274,6142,8723,439,8284,1749,124,1625,9292,542,8750,1928,240,1688,1086,127,959,9539,431,9108,2086,228,1858
C2324,6,0,HARYANA,Rural,Dependent,93499,54563,38936,13233,6334,6899,13607,6649,6958,3160,2034,1126,20085,12601,7484,8888,6186,2702,5223,3598,1625,12495,6971,5524,16808,10190,6618
C2324,6,0,HARYANA,Rural,Pensioner,40229,21171,19058,10513,4872,5641,6567,3218,3349,730,440,290,10497,6236,4261,858,530,328,752,412,340,4177,2267,1910,6135,3196,2939
C2324,6,0,HARYANA,Rural,Rentier,255,187,68,50,37,13,26,16,10,7,4,3,96,77,19,13,10,3,11,7,4,31,23,8,21,13,8
C2324,6,0,HARYANA,Rural,Beggar _Vagrants_etc.,254,200,54,35,25,10,13,9,4,6,5,1,64,54,10,28,24,4,21,18,3,50,38,12,37,27,10
C2324,6,0,HARYANA,Rural,Others,11526,6986,4540,1325,633,692,1419,707,712,374,220,154,4152,2823,1329,687,515,172,474,348,126,2318,1199,1119,777,541,236
C2324,6,0,HARYANA,Urban,Total,131220,59393,71827,18212,7159,11053,32919,13147,19772,5105,2487,2618,22936,10853,12083,8323,4888,3435,4816,2846,1970,27199,11688,15511,11710,6325,5385
C2324,6,0,HARYANA,Urban,Student,35438,20413,15025,4809,2640,2169,11743,6507,5236,1715,1062,653,3480,2224,1256,1635,994,641,526,331,195,10007,5694,4313,1523,961,562
C2324,6,0,HARYANA,Urban,Household_duties,28023,1373,26650,4476,162,4314,7958,312,7646,1136,83,1053,4993,220,4773,1035,123,912,610,70,540,6599,294,6305,1216,109,1107
C2324,6,0,HARYANA,Urban,Dependent,47123,25729,21394,5477,2516,2961,9285,4285,5000,1616,946,670,8791,4990,3801,4802,3171,1631,3053,1990,1063,7243,3813,3430,6856,4018,2838
C2324,6,0,HARYANA,Urban,Pensioner,12704,7125,5579,2587,1361,1226,2455,1335,1120,327,201,126,3591,2050,1541,334,205,129,268,171,97,1614,951,663,1528,851,677
C2324,6,0,HARYANA,Urban,Rentier,406,261,145,56,36,20,65,27,38,23,14,9,133,96,37,14,13,1,20,15,5,57,37,20,38,23,15
C2324,6,0,HARYANA,Urban,Beggar _Vagrants_etc.,571,406,165,53,43,10,44,30,14,21,15,6,224,164,60,25,22,3,19,16,3,72,52,20,113,64,49
C2324,6,0,HARYANA,Urban,Others,6955,4086,2869,754,401,353,1369,651,718,267,166,101,1724,1109,615,478,360,118,320,253,67,1607,847,760,436,299,137
C2324,7,0,DELHI,Total,Total,169309,81361,87948,20896,8983,11913,22804,9154,13650,10306,4831,5475,45765,21646,24119,14607,8861,5746,8841,5225,3616,24560,11030,13530,21530,11631,9899
C2324,7,0,DELHI,Total,Student,38202,22185,16017,5204,3012,2192,6624,3523,3101,3930,2328,1602,6995,4276,2719,3001,1890,1111,976,615,361,8627,4784,3843,2845,1757,1088
C2324,7,0,DELHI,Total,Household_duties,31821,1240,30581,4655,147,4508,5525,159,5366,2356,94,2262,9595,296,9299,1167,132,1035,1008,81,927,5514,170,5344,2001,161,1840
C2324,7,0,DELHI,Total,Dependent,74870,41250,33620,7906,3756,4150,7397,3309,4088,3075,1773,1302,19723,10588,9135,9453,6092,3361,5809,3755,2054,7673,4205,3468,13834,7772,6062
C2324,7,0,DELHI,Total,Pensioner,12255,8252,4003,1797,1183,614,2088,1477,611,360,267,93,5014,3301,1713,146,106,40,241,180,61,998,699,299,1611,1039,572
C2324,7,0,DELHI,Total,Rentier,1440,967,473,175,119,56,178,114,64,42,25,17,601,406,195,47,39,8,73,55,18,128,82,46,196,127,69
C2324,7,0,DELHI,Total,Beggar _Vagrants_etc.,588,407,181,52,40,12,19,14,5,7,6,1,354,242,112,27,16,11,29,19,10,40,30,10,60,40,20
C2324,7,0,DELHI,Total,Others,10133,7060,3073,1107,726,381,973,558,415,536,338,198,3483,2537,946,766,586,180,705,520,185,1580,1060,520,983,735,248
C2324,7,0,DELHI,Rural,Total,4471,2244,2227,558,228,330,609,251,358,240,125,115,1265,652,613,313,212,101,211,137,74,674,301,373,601,338,263
C2324,7,0,DELHI,Rural,Student,971,599,372,114,69,45,162,98,64,85,55,30,216,145,71,52,30,22,26,20,6,243,131,112,73,51,22
C2324,7,0,DELHI,Rural,Household_duties,860,55,805,132,2,130,159,9,150,41,3,38,267,17,250,26,8,18,24,1,23,148,9,139,63,6,57
C2324,7,0,DELHI,Rural,Dependent,1942,1100,842,218,93,125,178,78,100,89,49,40,522,304,218,206,149,57,134,95,39,203,107,96,392,225,167
C2324,7,0,DELHI,Rural,Pensioner,382,263,119,65,41,24,84,51,33,2,2,0,138,96,42,7,6,1,11,7,4,22,18,4,53,42,11
C2324,7,0,DELHI,Rural,Rentier,12,9,3,1,1,0,1,0,1,0,0,0,5,5,0,2,1,1,1,1,0,1,0,1,1,1,0
C2324,7,0,DELHI,Rural,Beggar _Vagrants_etc.,5,3,2,1,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1
C2324,7,0,DELHI,Rural,Others,299,215,84,27,21,6,25,15,10,23,16,7,114,83,31,20,18,2,15,13,2,57,36,21,18,13,5
C2324,7,0,DELHI,Urban,Total,164838,79117,85721,20338,8755,11583,22195,8903,13292,10066,4706,5360,44500,20994,23506,14294,8649,5645,8630,5088,3542,23886,10729,13157,20929,11293,9636
C2324,7,0,DELHI,Urban,Student,37231,21586,15645,5090,2943,2147,6462,3425,3037,3845,2273,1572,6779,4131,2648,2949,1860,1089,950,595,355,8384,4653,3731,2772,1706,1066
C2324,7,0,DELHI,Urban,Household_duties,30961,1185,29776,4523,145,4378,5366,150,5216,2315,91,2224,9328,279,9049,1141,124,1017,984,80,904,5366,161,5205,1938,155,1783
C2324,7,0,DELHI,Urban,Dependent,72928,40150,32778,7688,3663,4025,7219,3231,3988,2986,1724,1262,19201,10284,8917,9247,5943,3304,5675,3660,2015,7470,4098,3372,13442,7547,5895
C2324,7,0,DELHI,Urban,Pensioner,11873,7989,3884,1732,1142,590,2004,1426,578,358,265,93,4876,3205,1671,139,100,39,230,173,57,976,681,295,1558,997,561
C2324,7,0,DELHI,Urban,Rentier,1428,958,470,174,118,56,177,114,63,42,25,17,596,401,195,45,38,7,72,54,18,127,82,45,195,126,69
C2324,7,0,DELHI,Urban,Beggar _Vagrants_etc.,583,404,179,51,39,12,19,14,5,7,6,1,351,240,111,27,16,11,29,19,10,40,30,10,59,40,19
C2324,7,0,DELHI,Urban,Others,9834,6845,2989,1080,705,375,948,543,405,513,322,191,3369,2454,915,746,568,178,690,507,183,1523,1024,499,965,722,243
C2324,8,0,RAJASTHAN,Total,Total,1021852,477864,543988,199204,80637,118567,128723,53979,74744,40352,21464,18888,276934,132089,144845,58831,36486,22345,30158,17827,12331,109144,51748,57396,178506,83634,94872
C2324,8,0,RAJASTHAN,Total,Student,193370,118762,74608,39477,22842,16635,31711,18262,13449,17145,11266,5879,35387,23653,11734,14663,9829,4834,2428,1550,878,39626,22971,16655,12933,8389,4544
C2324,8,0,RAJASTHAN,Total,Household_duties,110666,9518,101148,25511,1683,23828,17879,1155,16724,6355,458,5897,29813,2815,26998,4934,841,4093,2766,356,2410,15165,926,14239,8243,1284,6959
C2324,8,0,RAJASTHAN,Total,Dependent,628730,296195,332535,118383,47645,70738,68594,28828,39766,14313,8160,6153,179904,85085,94819,35307,23064,12243,22074,13810,8264,46328,23176,23152,143827,66427,77400
C2324,8,0,RAJASTHAN,Total,Pensioner,43783,25580,18203,9258,5178,4080,5959,3448,2511,866,622,244,15558,9648,5910,579,350,229,518,320,198,2673,1675,998,8372,4339,4033
C2324,8,0,RAJASTHAN,Total,Rentier,2245,1411,834,440,260,180,296,175,121,48,31,17,808,543,265,69,56,13,45,36,9,133,82,51,406,228,178
C2324,8,0,RAJASTHAN,Total,Beggar _Vagrants_etc.,2331,1588,743,343,233,110,184,115,69,81,60,21,642,465,177,274,192,82,232,167,65,209,146,63,366,210,156
C2324,8,0,RAJASTHAN,Total,Others,40727,24810,15917,5792,2796,2996,4100,1996,2104,1544,867,677,14822,9880,4942,3005,2154,851,2095,1588,507,5010,2772,2238,4359,2757,1602
C2324,8,0,RAJASTHAN,Rural,Total,779703,369387,410316,147472,60563,86909,90079,38722,51357,26082,15190,10892,225062,108119,116943,42044,26342,15702,21708,12804,8904,76890,38092,38798,150366,69555,80811
C2324,8,0,RAJASTHAN,Rural,Student,136017,85515,50502,24002,14192,9810,20144,11874,8270,11966,8178,3788,28468,19199,9269,11698,7869,3829,1766,1149,617,28111,16617,11494,9862,6437,3425
C2324,8,0,RAJASTHAN,Rural,Household_duties,62711,7257,55454,13335,1264,12071,8620,791,7829,2594,287,2307,19816,2374,17442,3053,622,2431,1772,268,1504,7690,614,7076,5831,1037,4794
C2324,8,0,RAJASTHAN,Rural,Dependent,518818,240690,278128,99127,39521,59606,54708,22691,32017,10249,5972,4277,153636,71998,81638,24703,16060,8643,16237,10029,6208,36061,17973,18088,124097,56446,67651
C2324,8,0,RAJASTHAN,Rural,Pensioner,31356,16993,14363,6699,3439,3260,3830,1954,1876,333,228,105,11386,6682,4704,400,232,168,347,209,138,1664,970,694,6697,3279,3418
C2324,8,0,RAJASTHAN,Rural,Rentier,1226,750,476,251,145,106,140,86,54,21,13,8,443,297,146,19,12,7,22,16,6,53,28,25,277,153,124
C2324,8,0,RAJASTHAN,Rural,Beggar _Vagrants_etc.,1384,904,480,222,150,72,117,69,48,40,31,9,313,205,108,169,121,48,150,108,42,111,76,35,262,144,118
C2324,8,0,RAJASTHAN,Rural,Others,28191,17278,10913,3836,1852,1984,2520,1257,1263,879,481,398,11000,7364,3636,2002,1426,576,1414,1025,389,3200,1814,1386,3340,2059,1281
C2324,8,0,RAJASTHAN,Urban,Total,242149,108477,133672,51732,20074,31658,38644,15257,23387,14270,6274,7996,51872,23970,27902,16787,10144,6643,8450,5023,3427,32254,13656,18598,28140,14079,14061
C2324,8,0,RAJASTHAN,Urban,Student,57353,33247,24106,15475,8650,6825,11567,6388,5179,5179,3088,2091,6919,4454,2465,2965,1960,1005,662,401,261,11515,6354,5161,3071,1952,1119
C2324,8,0,RAJASTHAN,Urban,Household_duties,47955,2261,45694,12176,419,11757,9259,364,8895,3761,171,3590,9997,441,9556,1881,219,1662,994,88,906,7475,312,7163,2412,247,2165
C2324,8,0,RAJASTHAN,Urban,Dependent,109912,55505,54407,19256,8124,11132,13886,6137,7749,4064,2188,1876,26268,13087,13181,10604,7004,3600,5837,3781,2056,10267,5203,5064,19730,9981,9749
C2324,8,0,RAJASTHAN,Urban,Pensioner,12427,8587,3840,2559,1739,820,2129,1494,635,533,394,139,4172,2966,1206,179,118,61,171,111,60,1009,705,304,1675,1060,615
C2324,8,0,RAJASTHAN,Urban,Rentier,1019,661,358,189,115,74,156,89,67,27,18,9,365,246,119,50,44,6,23,20,3,80,54,26,129,75,54
C2324,8,0,RAJASTHAN,Urban,Beggar _Vagrants_etc.,947,684,263,121,83,38,67,46,21,41,29,12,329,260,69,105,71,34,82,59,23,98,70,28,104,66,38
C2324,8,0,RAJASTHAN,Urban,Others,12536,7532,5004,1956,944,1012,1580,739,841,665,386,279,3822,2516,1306,1003,728,275,681,563,118,1810,958,852,1019,698,321
C2324,9,0,UP,Total,Total,2711121,1259802,1451319,499377,209274,290103,654886,274036,380850,170352,77405,92947,433820,235147,198673,135572,77235,58337,59742,35357,24385,585350,259454,325896,172022,91894,80128
C2324,9,0,UP,Total,Student,870513,488194,382319,155322,84211,71111,242472,130114,112358,64303,36181,28122,112536,71648,40888,32866,19483,13383,7392,4531,2861,229373,126033,103340,26249,15993,10256
C2324,9,0,UP,Total,Household_duties,509640,46952,462688,101681,7774,93907,136775,10908,125867,38313,3565,34748,72724,8208,64516,18953,3179,15774,7477,1358,6119,116262,9348,106914,17455,2612,14843
C2324,9,0,UP,Total,Dependent,1138830,607909,530921,206115,97449,108666,238680,112684,125996,57413,31649,25764,199630,121072,78558,76122,49251,26871,40394,26176,14218,205590,104641,100949,114886,64987,49899
C2324,9,0,UP,Total,Pensioner,71178,42021,29157,16748,9147,7601,13167,7188,5979,2620,1518,1102,20599,13821,6778,1097,653,444,727,447,280,9515,5513,4002,6705,3734,2971
C2324,9,0,UP,Total,Rentier,2678,1626,1052,562,334,228,531,280,251,132,78,54,589,418,171,122,85,37,54,45,9,442,239,203,246,147,99
C2324,9,0,UP,Total,Beggar _Vagrants_etc.,6003,4220,1783,1087,780,307,659,429,230,255,169,86,1853,1346,507,491,360,131,327,240,87,775,510,265,556,386,170
C2324,9,0,UP,Total,Others,112279,68880,43399,17862,9579,8283,22602,12433,10169,7316,4245,3071,25889,18634,7255,5921,4224,1697,3371,2560,811,23393,13170,10223,5925,4035,1890
C2324,9,0,UP,Rural,Total,2047528,961932,1085596,376686,159261,217425,475183,200717,274466,128007,58883,69124,346326,189488,156838,102952,58759,44193,43882,26024,17858,439407,196346,243061,135085,72454,62631
C2324,9,0,UP,Rural,Student,660671,372503,288168,115192,62362,52830,175864,94693,81171,49283,27797,21486,93075,59682,33393,26326,15664,10662,5694,3497,2197,174622,96217,78405,20615,12591,8024
C2324,9,0,UP,Rural,Household_duties,378654,38660,339994,73576,6126,67450,98381,8893,89488,28721,2977,25744,57885,7104,50781,14826,2703,12123,5758,1127,4631,86049,7580,78469,13458,2150,11308
C2324,9,0,UP,Rural,Dependent,869658,468623,401035,160898,76590,84308,175832,83957,91875,42974,24126,18848,158285,96983,61302,56460,36681,19779,29466,19236,10230,154995,79493,75502,90748,51557,39191
C2324,9,0,UP,Rural,Pensioner,54930,31077,23853,13334,6812,6522,9413,4745,4668,1761,960,801,16831,11117,5714,809,475,334,532,311,221,6718,3685,3033,5532,2972,2560
C2324,9,0,UP,Rural,Rentier,1201,756,445,255,156,99,235,122,113,63,38,25,264,201,63,57,36,21,13,11,2,204,120,84,110,72,38
C2324,9,0,UP,Rural,Beggar _Vagrants_etc.,3235,2313,922,681,492,189,334,207,127,114,76,38,817,611,206,310,234,76,192,154,38,430,291,139,357,248,109
C2324,9,0,UP,Rural,Others,79179,48000,31179,12750,6723,6027,15124,8100,7024,5091,2909,2182,19169,13790,5379,4164,2966,1198,2227,1688,539,16389,8960,7429,4265,2864,1401
C2324,9,0,UP,Urban,Total,663593,297870,365723,122691,50013,72678,179703,73319,106384,42345,18522,23823,87494,45659,41835,32620,18476,14144,15860,9333,6527,145943,63108,82835,36937,19440,17497
C2324,9,0,UP,Urban,Student,209842,115691,94151,40130,21849,18281,66608,35421,31187,15020,8384,6636,19461,11966,7495,6540,3819,2721,1698,1034,664,54751,29816,24935,5634,3402,2232
C2324,9,0,UP,Urban,Household_duties,130986,8292,122694,28105,1648,26457,38394,2015,36379,9592,588,9004,14839,1104,13735,4127,476,3651,1719,231,1488,30213,1768,28445,3997,462,3535
C2324,9,0,UP,Urban,Dependent,269172,139286,129886,45217,20859,24358,62848,28727,34121,14439,7523,6916,41345,24089,17256,19662,12570,7092,10928,6940,3988,50595,25148,25447,24138,13430,10708
C2324,9,0,UP,Urban,Pensioner,16248,10944,5304,3414,2335,1079,3754,2443,1311,859,558,301,3768,2704,1064,288,178,110,195,136,59,2797,1828,969,1173,762,411
C2324,9,0,UP,Urban,Rentier,1477,870,607,307,178,129,296,158,138,69,40,29,325,217,108,65,49,16,41,34,7,238,119,119,136,75,61
C2324,9,0,UP,Urban,Beggar _Vagrants_etc.,2768,1907,861,406,288,118,325,222,103,141,93,48,1036,735,301,181,126,55,135,86,49,345,219,126,199,138,61
C2324,9,0,UP,Urban,Others,33100,20880,12220,5112,2856,2256,7478,4333,3145,2225,1336,889,6720,4844,1876,1757,1258,499,1144,872,272,7004,4210,2794,1660,1171,489
C2324,10,0,BIHAR,Total,Total,1465662,689062,776600,348085,147331,200754,350602,148688,201914,105871,48961,56910,228855,127094,101761,62895,35023,27872,27515,16817,10698,256346,116536,139810,85493,48612,36881
C2324,10,0,BIHAR,Total,Student,489294,280800,208494,119555,65879,53676,127521,69420,58101,39157,22650,16507,70975,46635,24340,16683,10076,6607,3851,2515,1336,96551,54086,42465,15001,9539,5462
C2324,10,0,BIHAR,Total,Household_duties,248512,20596,227916,66342,4117,62225,67408,4982,62426,20860,1736,19124,30746,3284,27462,8136,1094,7042,3159,424,2735,44433,3684,40749,7428,1275,6153
C2324,10,0,BIHAR,Total,Dependent,633167,333217,299950,141516,66920,74596,136359,64569,71790,39646,21237,18409,105492,62208,43284,34035,21197,12838,18168,12155,6013,100984,51085,49899,56967,33846,23121
C2324,10,0,BIHAR,Total,Pensioner,23632,14906,8726,5747,3390,2357,5004,3032,1972,1095,659,436,6318,4460,1858,362,210,152,291,186,105,2898,1774,1124,1917,1195,722
C2324,10,0,BIHAR,Total,Rentier,1322,841,481,305,178,127,270,146,124,73,52,21,294,219,75,70,49,21,30,24,6,179,105,74,101,68,33
C2324,10,0,BIHAR,Total,Beggar _Vagrants_etc.,5276,3399,1877,1071,674,397,491,260,231,260,119,141,1485,1038,447,434,289,145,260,190,70,526,343,183,749,486,263
C2324,10,0,BIHAR,Total,Others,64459,35303,29156,13549,6173,7376,13549,6279,7270,4780,2508,2272,13545,9250,4295,3175,2108,1067,1756,1323,433,10775,5459,5316,3330,2203,1127
C2324,10,0,BIHAR,Rural,Total,1271074,599773,671301,300588,127477,173111,300912,128141,172771,91950,42798,49152,202544,112828,89716,54268,30074,24194,23432,14158,9274,221837,101240,120597,75543,43057,32486
C2324,10,0,BIHAR,Rural,Student,420519,242584,177935,101352,55904,45448,108184,59187,48997,33750,19635,14115,62789,41532,21257,14642,8858,5784,3388,2209,1179,83173,46795,36378,13241,8464,4777
C2324,10,0,BIHAR,Rural,Household_duties,212705,18364,194341,56181,3675,52506,56947,4308,52639,17915,1561,16354,27148,3037,24111,7086,973,6113,2807,385,2422,38028,3241,34787,6593,1184,5409
C2324,10,0,BIHAR,Rural,Dependent,560010,295129,264881,126131,59671,66460,120348,57269,63079,35255,18958,16297,94362,55736,38626,29167,18089,11078,15317,10172,5145,88931,45128,43803,50499,30106,20393
C2324,10,0,BIHAR,Rural,Pensioner,19232,11724,7508,4641,2591,2050,3860,2217,1643,825,477,348,5424,3767,1657,294,156,138,247,158,89,2322,1382,940,1619,976,643
C2324,10,0,BIHAR,Rural,Rentier,759,470,289,176,103,73,174,96,78,41,31,10,155,112,43,40,24,16,14,11,3,95,51,44,64,42,22
C2324,10,0,BIHAR,Rural,Beggar _Vagrants_etc.,4546,2928,1618,957,598,359,444,233,211,234,105,129,1151,829,322,404,268,136,226,165,61,446,295,151,684,435,249
C2324,10,0,BIHAR,Rural,Others,53303,28574,24729,11150,4935,6215,10955,4831,6124,3930,2031,1899,11515,7815,3700,2635,1706,929,1433,1058,375,8842,4348,4494,2843,1850,993
C2324,10,0,BIHAR,Urban,Total,194588,89289,105299,47497,19854,27643,49690,20547,29143,13921,6163,7758,26311,14266,12045,8627,4949,3678,4083,2659,1424,34509,15296,19213,9950,5555,4395
C2324,10,0,BIHAR,Urban,Student,68775,38216,30559,18203,9975,8228,19337,10233,9104,5407,3015,2392,8186,5103,3083,2041,1218,823,463,306,157,13378,7291,6087,1760,1075,685
C2324,10,0,BIHAR,Urban,Household_duties,35807,2232,33575,10161,442,9719,10461,674,9787,2945,175,2770,3598,247,3351,1050,121,929,352,39,313,6405,443,5962,835,91,744
C2324,10,0,BIHAR,Urban,Dependent,73157,38088,35069,15385,7249,8136,16011,7300,8711,4391,2279,2112,11130,6472,4658,4868,3108,1760,2851,1983,868,12053,5957,6096,6468,3740,2728
C2324,10,0,BIHAR,Urban,Pensioner,4400,3182,1218,1106,799,307,1144,815,329,270,182,88,894,693,201,68,54,14,44,28,16,576,392,184,298,219,79
C2324,10,0,BIHAR,Urban,Rentier,563,371,192,129,75,54,96,50,46,32,21,11,139,107,32,30,25,5,16,13,3,84,54,30,37,26,11
C2324,10,0,BIHAR,Urban,Beggar _Vagrants_etc.,730,471,259,114,76,38,47,27,20,26,14,12,334,209,125,30,21,9,34,25,9,80,48,32,65,51,14
C2324,10,0,BIHAR,Urban,Others,11156,6729,4427,2399,1238,1161,2594,1448,1146,850,477,373,2030,1435,595,540,402,138,323,265,58,1933,1111,822,487,353,134
C2324,11,0,SIKKIM,Total,Total,9269,4183,5086,1338,585,753,2102,879,1223,787,350,437,1234,622,612,342,169,173,346,163,183,1242,538,704,1878,877,1001
C2324,11,0,SIKKIM,Total,Student,1992,1050,942,356,189,167,601,322,279,190,99,91,206,117,89,83,46,37,40,16,24,411,210,201,105,51,54
C2324,11,0,SIKKIM,Total,Household_duties,1289,172,1117,224,21,203,407,56,351,107,16,91,128,16,112,29,4,25,37,7,30,179,17,162,178,35,143
C2324,11,0,SIKKIM,Total,Dependent,5009,2387,2622,566,261,305,873,372,501,449,212,237,770,400,370,187,96,91,231,115,116,520,245,275,1413,686,727
C2324,11,0,SIKKIM,Total,Pensioner,525,340,185,127,79,48,139,95,44,14,9,5,77,56,21,5,5,0,10,7,3,46,27,19,107,62,45
C2324,11,0,SIKKIM,Total,Rentier,30,24,6,3,3,0,7,4,3,0,0,0,7,7,0,1,0,1,2,2,0,2,1,1,8,7,1
C2324,11,0,SIKKIM,Total,Beggar _Vagrants_etc.,39,22,17,2,1,1,1,1,0,1,0,1,2,2,0,22,11,11,1,0,1,2,1,1,8,6,2
C2324,11,0,SIKKIM,Total,Others,385,188,197,60,31,29,74,29,45,26,14,12,44,24,20,15,7,8,25,16,9,82,37,45,59,30,29
C2324,11,0,SIKKIM,Rural,Total,7766,3566,4200,1161,519,642,1738,739,999,635,292,343,1053,543,510,260,127,133,288,126,162,974,442,532,1657,778,879
C2324,11,0,SIKKIM,Rural,Student,1700,913,787,316,169,147,504,274,230,161,88,73,177,103,74,69,41,28,32,12,20,344,179,165,97,47,50
C2324,11,0,SIKKIM,Rural,Household_duties,990,152,838,177,20,157,318,49,269,74,11,63,97,16,81,21,2,19,34,6,28,123,15,108,146,33,113
C2324,11,0,SIKKIM,Rural,Dependent,4333,2069,2264,506,234,272,750,326,424,369,176,193,680,354,326,151,73,78,193,90,103,426,205,221,1258,611,647
C2324,11,0,SIKKIM,Rural,Pensioner,430,273,157,112,70,42,110,70,40,11,6,5,58,45,13,4,4,0,9,6,3,29,17,12,97,55,42
C2324,11,0,SIKKIM,Rural,Rentier,16,12,4,3,3,0,3,1,2,0,0,0,3,3,0,1,0,1,1,1,0,0,0,0,5,4,1
C2324,11,0,SIKKIM,Rural,Beggar _Vagrants_etc.,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,5,1
C2324,11,0,SIKKIM,Rural,Others,290,141,149,47,23,24,53,19,34,20,11,9,38,22,16,13,6,7,19,11,8,52,26,26,48,23,25
C2324,11,0,SIKKIM,Urban,Total,1503,617,886,177,66,111,364,140,224,152,58,94,181,79,102,82,42,40,58,37,21,268,96,172,221,99,122
C2324,11,0,SIKKIM,Urban,Student,292,137,155,40,20,20,97,48,49,29,11,18,29,14,15,14,5,9,8,4,4,67,31,36,8,4,4
C2324,11,0,SIKKIM,Urban,Household_duties,299,20,279,47,1,46,89,7,82,33,5,28,31,0,31,8,2,6,3,1,2,56,2,54,32,2,30
C2324,11,0,SIKKIM,Urban,Dependent,676,318,358,60,27,33,123,46,77,80,36,44,90,46,44,36,23,13,38,25,13,94,40,54,155,75,80
C2324,11,0,SIKKIM,Urban,Pensioner,95,67,28,15,9,6,29,25,4,3,3,0,19,11,8,1,1,0,1,1,0,17,10,7,10,7,3
C2324,11,0,SIKKIM,Urban,Rentier,14,12,2,0,0,0,4,3,1,0,0,0,4,4,0,0,0,0,1,1,0,2,1,1,3,3,0
C2324,11,0,SIKKIM,Urban,Beggar _Vagrants_etc.,32,16,16,2,1,1,1,1,0,1,0,1,2,2,0,21,10,11,1,0,1,2,1,1,2,1,1
C2324,11,0,SIKKIM,Urban,Others,95,47,48,13,8,5,21,10,11,6,3,3,6,2,4,2,1,1,6,5,1,30,11,19,11,7,4
C2324,12,0,ARUNACHAL,Total,Total,14786,6913,7873,3102,1337,1765,4002,1759,2243,816,433,383,1951,1028,923,827,395,432,427,224,203,2091,950,1141,1570,787,783
C2324,12,0,ARUNACHAL,Total,Student,5077,2685,2392,1120,576,544,1715,872,843,268,169,99,483,277,206,281,139,142,47,28,19,983,513,470,180,111,69
C2324,12,0,ARUNACHAL,Total,Household_duties,1260,198,1062,273,34,239,385,56,329,80,14,66,162,33,129,63,12,51,39,5,34,170,21,149,88,23,65
C2324,12,0,ARUNACHAL,Total,Dependent,7279,3426,3853,1452,607,845,1621,684,937,401,210,191,1130,615,515,409,209,200,300,167,133,792,356,436,1174,578,596
C2324,12,0,ARUNACHAL,Total,Pensioner,256,168,88,64,42,22,70,48,22,9,8,1,49,30,19,3,1,2,6,3,3,22,13,9,33,23,10
C2324,12,0,ARUNACHAL,Total,Rentier,24,13,11,8,4,4,4,2,2,1,1,0,2,0,2,0,0,0,2,2,0,4,2,2,3,2,1
C2324,12,0,ARUNACHAL,Total,Beggar _Vagrants_etc.,10,7,3,2,1,1,1,1,0,1,1,0,0,0,0,1,1,0,2,1,1,1,1,0,2,1,1
C2324,12,0,ARUNACHAL,Total,Others,880,416,464,183,73,110,206,96,110,56,30,26,125,73,52,70,33,37,31,18,13,119,44,75,90,49,41
C2324,12,0,ARUNACHAL,Rural,Total,12049,5690,6359,2497,1073,1424,3295,1470,1825,658,353,305,1654,869,785,641,318,323,341,179,162,1595,751,844,1368,677,691
C2324,12,0,ARUNACHAL,Rural,Student,3824,2037,1787,810,411,399,1313,669,644,212,134,78,385,219,166,207,109,98,31,19,12,720,388,332,146,88,58
C2324,12,0,ARUNACHAL,Rural,Household_duties,904,171,733,193,30,163,292,52,240,54,11,43,121,29,92,44,9,35,26,3,23,106,17,89,68,20,48
C2324,12,0,ARUNACHAL,Rural,Dependent,6397,3006,3391,1284,536,748,1470,630,840,339,177,162,1008,539,469,330,172,158,252,140,112,666,304,362,1048,508,540
C2324,12,0,ARUNACHAL,Rural,Pensioner,217,136,81,56,34,22,60,40,20,6,5,1,41,24,17,3,1,2,6,3,3,17,10,7,28,19,9
C2324,12,0,ARUNACHAL,Rural,Rentier,19,9,10,8,4,4,3,1,2,0,0,0,1,0,1,0,0,0,1,1,0,4,2,2,2,1,1
C2324,12,0,ARUNACHAL,Rural,Beggar _Vagrants_etc.,8,6,2,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,2,1,1
C2324,12,0,ARUNACHAL,Rural,Others,680,325,355,145,57,88,156,77,79,46,25,21,98,58,40,56,26,30,24,13,11,81,29,52,74,40,34
C2324,12,0,ARUNACHAL,Urban,Total,2737,1223,1514,605,264,341,707,289,418,158,80,78,297,159,138,186,77,109,86,45,41,496,199,297,202,110,92
C2324,12,0,ARUNACHAL,Urban,Student,1253,648,605,310,165,145,402,203,199,56,35,21,98,58,40,74,30,44,16,9,7,263,125,138,34,23,11
C2324,12,0,ARUNACHAL,Urban,Household_duties,356,27,329,80,4,76,93,4,89,26,3,23,41,4,37,19,3,16,13,2,11,64,4,60,20,3,17
C2324,12,0,ARUNACHAL,Urban,Dependent,882,420,462,168,71,97,151,54,97,62,33,29,122,76,46,79,37,42,48,27,21,126,52,74,126,70,56
